abstract_name,compleate_phrase,discipline,field,filename,frame,frame_elements,journal,lexical_unit,lexical_unit_end,lexical_unit_start,sentence_count
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Ingredients,"{ ""frameElement"": ""Material"", ""starts"": 3, ""ends"": 4, ""word"": ""element"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,element,4,3,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Means,"{ ""frameElement"": ""Means"", ""starts"": 4, ""ends"": 5, ""word"": ""method"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,method,5,4,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Make_agreement_on_action,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,extension,8,7,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Categorization,"{ ""frameElement"": ""Cognizer"", ""starts"": 11, ""ends"": 12, ""word"": ""that"" }, { ""frameElement"": ""Item"", ""starts"": 9, ""ends"": 11, ""word"": ""the FEM"" }, { ""frameElement"": ""Category"", ""starts"": 13, ""ends"": 29, ""word"": ""the uncertainty of a system that arises through variations in initial conditions , materials or geometry"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,considers,13,12,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Certainty,"{ ""frameElement"": ""Content"", ""starts"": 15, ""ends"": 29, ""word"": ""of a system that arises through variations in initial conditions , materials or geometry"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,uncertainty,15,14,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Gizmo,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,system,18,17,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Coming_to_be,"{ ""frameElement"": ""Entity"", ""starts"": 16, ""ends"": 18, ""word"": ""a system"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,arises,20,19,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Cause_change,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,variations,22,21,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Version_sequence,"{ ""frameElement"": ""Item"", ""starts"": 24, ""ends"": 25, ""word"": ""conditions"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,initial,24,23,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,State_of_entity,"{ ""frameElement"": ""State"", ""starts"": 24, ""ends"": 25, ""word"": ""conditions"" }, { ""frameElement"": ""Entity"", ""starts"": 23, ""ends"": 24, ""word"": ""initial"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,conditions,25,24,2
Practical Application of the Stochastic Finite Element Method,"The stochastic finite element method is an extension of the FEM that considers the uncertainty of a system that arises through variations in initial conditions , materials or geometry .",HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Ingredients,"{ ""frameElement"": ""Material"", ""starts"": 26, ""ends"": 27, ""word"": ""materials"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,materials,27,26,2
Practical Application of the Stochastic Finite Element Method,Systems which display a measurable degree of disorder can be studied efficiently using a probabilistic approach .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Gizmo,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,Systems,1,0,3
Practical Application of the Stochastic Finite Element Method,Systems which display a measurable degree of disorder can be studied efficiently using a probabilistic approach .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Quantity,"{ ""frameElement"": ""Q_Prop"", ""starts"": 4, ""ends"": 5, ""word"": ""measurable"" }, { ""frameElement"": ""Quantity"", ""starts"": 5, ""ends"": 6, ""word"": ""degree"" }, { ""frameElement"": ""Mass"", ""starts"": 6, ""ends"": 8, ""word"": ""of disorder"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,degree,6,5,3
Practical Application of the Stochastic Finite Element Method,Systems which display a measurable degree of disorder can be studied efficiently using a probabilistic approach .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Medical_conditions,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,disorder,8,7,3
Practical Application of the Stochastic Finite Element Method,Systems which display a measurable degree of disorder can be studied efficiently using a probabilistic approach .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Likelihood,"{ ""frameElement"": ""Hypothetical_event"", ""starts"": 3, ""ends"": 8, ""word"": ""a measurable degree of disorder"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,can,9,8,3
Practical Application of the Stochastic Finite Element Method,Systems which display a measurable degree of disorder can be studied efficiently using a probabilistic approach .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Education_teaching,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,studied,11,10,3
Practical Application of the Stochastic Finite Element Method,Systems which display a measurable degree of disorder can be studied efficiently using a probabilistic approach .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Using,"{ ""frameElement"": ""Instrument"", ""starts"": 13, ""ends"": 16, ""word"": ""a probabilistic approach"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,using,13,12,3
Practical Application of the Stochastic Finite Element Method,Systems which display a measurable degree of disorder can be studied efficiently using a probabilistic approach .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Means,"{ ""frameElement"": ""Means"", ""starts"": 15, ""ends"": 16, ""word"": ""approach"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,approach,16,15,3
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Similarity,"{ ""frameElement"": ""Entities"", ""starts"": 1, ""ends"": 2, ""word"": ""scenarios"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,Different,1,0,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Likelihood,"{ ""frameElement"": ""Hypothetical_event"", ""starts"": 0, ""ends"": 2, ""word"": ""Different scenarios"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,can,3,2,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Taking_time,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,randomly,5,4,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Creating,"{ ""frameElement"": ""Created_entity"", ""starts"": 0, ""ends"": 2, ""word"": ""Different scenarios"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,generated,6,5,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Education_teaching,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,study,11,10,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Gizmo,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,systems,15,14,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Have_as_requirement,"{ ""frameElement"": ""Dependent"", ""starts"": 15, ""ends"": 16, ""word"": ""that"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,take,17,16,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Text,"{ ""frameElement"": ""Text"", ""starts"": 18, ""ends"": 19, ""word"": ""account"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,account,19,18,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Time_vector,"{ ""frameElement"": ""Event"", ""starts"": 16, ""ends"": 19, ""word"": ""take into account"" }, { ""frameElement"": ""Landmark_event"", ""starts"": 21, ""ends"": 27, ""word"": ""of the differing variations in properties"" }, { ""frameElement"": ""Direction"", ""starts"": 19, ""ends"": 20, ""word"": ""prior"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,prior,20,19,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Awareness,"{ ""frameElement"": ""Content"", ""starts"": 21, ""ends"": 27, ""word"": ""of the differing variations in properties"" }, { ""frameElement"": ""Cognizer"", ""starts"": 16, ""ends"": 19, ""word"": ""take into account"" }, { ""frameElement"": ""Degree"", ""starts"": 19, ""ends"": 20, ""word"": ""prior"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,knowledge,21,20,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Similarity,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,differing,24,23,4
Practical Application of the Stochastic Finite Element Method,Different scenarios can be randomly generated with the SFEM to study the behaviour of systems that take into account prior knowledge of the differing variations in properties .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Cause_change,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,variations,25,24,4
